"filename", "language", "C#", "Markdown", "comment", "blank", "total"
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Classes\DataClasses_InLevel\Effect\EffectDefinition.cs", "C#", 12, 0, 0, 1, 13
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Classes\DataClasses_InLevel\Effect\EffectGroup.cs", "C#", 87, 0, 5, 13, 105
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Classes\DataClasses_InLevel\Effect\EffectId.cs", "C#", 10, 0, 0, 0, 10
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Classes\DataClasses_InLevel\SeedData.cs", "C#", 22, 0, 2, 6, 30
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Classes\DataClasses_InLevel\ZombieArmor\ArmorState.cs", "C#", 10, 0, 0, 0, 10
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Classes\DataClasses_InLevel\ZombieArmor\ZombieArmorData.cs", "C#", 68, 0, 7, 17, 92
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Classes\DataClasses_InLevel\ZombieArmor\ZombieArmorDefinition.cs", "C#", 14, 0, 0, 2, 16
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Classes\DataClasses_InLevel\ZombieArmor\ZombieArmorId.cs", "C#", 11, 0, 0, 0, 11
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Classes\InfoClasses\PlantDef.cs", "C#", 39, 0, 0, 8, 47
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Classes\InfoClasses\PlantId.cs", "C#", 39, 0, 6, 3, 48
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Classes\InfoClasses\PlantVariant.cs", "C#", 18, 0, 0, 1, 19
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Classes\InfoClasses\ProjectileId.cs", "C#", 22, 0, 0, 1, 23
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Classes\InfoClasses\ZombieId.cs", "C#", 17, 0, 0, 1, 18
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Classes\LootPool\LootPoolInfo.cs", "C#", 37, 0, 0, 8, 45
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Classes\MazeMap\Controllers\DaveLawnController.cs", "C#", 292, 0, 46, 48, 386
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Classes\MazeMap\MazeMapController.cs", "C#", 189, 0, 11, 54, 254
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Classes\MazeMap\MazeMapData.cs", "C#", 133, 0, 6, 34, 173
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Classes\MazeMap\MazeMapDef.cs", "C#", 34, 0, 0, 7, 41
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Classes\MazeMap\MazeMapDefinition.cs", "C#", 53, 0, 2, 8, 63
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Classes\MazeMap\MazeMapId.cs", "C#", 9, 0, 0, 1, 10
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Classes\MazeMap\Node.cs", "C#", 48, 0, 3, 6, 57
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Classes\MazeMap\Workflow.md", "Markdown", 0, 0, 0, 1, 1
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Classes\ZombieAI\Class\Cluster.cs", "C#", 75, 0, 3, 14, 92
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Classes\ZombieAI\Class\Edge.cs", "C#", 23, 0, 0, 4, 27
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Classes\ZombieAI\Class\EdgeWeightCalculator.cs", "C#", 37, 0, 3, 8, 48
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Classes\ZombieAI\Class\FromToKey.cs", "C#", 26, 0, 0, 5, 31
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Classes\ZombieAI\Class\KeyEdge.cs", "C#", 85, 0, 10, 25, 120
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Classes\ZombieAI\Class\Path.cs", "C#", 48, 0, 21, 13, 82
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Classes\ZombieAI\Class\PathKey.cs", "C#", 27, 0, 0, 4, 31
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Classes\ZombieAI\Class\Vertex.cs", "C#", 76, 0, 7, 21, 104
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Classes\ZombieAI\PathFinding\AStarPathfinder.cs", "C#", 164, 0, 15, 38, 217
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Classes\ZombieAI\PathFinding\PathCache.cs", "C#", 46, 0, 0, 12, 58
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Classes\ZombieAI\PathFinding\PathFindingAlgorithm.cs", "C#", 51, 0, 7, 7, 65
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Classes\ZombieAI\PathFinding\PathManager.cs", "C#", 106, 0, 16, 33, 155
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Classes\ZombieAI\PathFinding\ZombieAIUnit.cs", "C#", 519, 0, 131, 104, 754
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Classes\ZombieAI\Public\AITendency.cs", "C#", 87, 0, 27, 22, 136
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Classes\ZombieAI\Public\IZombieAIUnit.cs", "C#", 17, 0, 3, 1, 21
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Classes\ZombieAI\Public\IZombiePath.cs", "C#", 42, 0, 0, 12, 54
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Classes\ZombieAI\Public\MoveData.cs", "C#", 39, 0, 0, 8, 47
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Classes\ZombieAI\Public\MoveType.cs", "C#", 20, 0, 0, 1, 21
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Classes\ZombieSpawner\ZombieSpawnInfo.cs", "C#", 21, 0, 0, 2, 23
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Classes\ZombieSpawner\ZombieSpawnTask.cs", "C#", 70, 0, 5, 16, 91
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\CommandEvents\Game_Main\OnCollectLevelEndObjectCommand.cs", "C#", 15, 0, 2, 3, 20
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\CommandEvents\Game_Main\StartGameCommand.cs", "C#", 26, 0, 1, 5, 32
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\CommandEvents\Game_Main\StartLevelCommands.cs", "C#", 25, 0, 2, 6, 33
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\CommandEvents\Game_Main\StartNewGameCommand.cs", "C#", 25, 0, 3, 4, 32
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\CommandEvents\Level_ChooseSeeds\ChooseSeedCommand.cs", "C#", 58, 0, 7, 8, 73
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\CommandEvents\Level_ChooseSeeds\OnStartGameBtnPressedCommand.cs", "C#", 15, 0, 2, 2, 19
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\CommandEvents\Level_ChooseSeeds\UnchooseSeedCommand.cs", "C#", 55, 0, 7, 8, 70
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\CommandEvents\Level_Collectables\Coins\CollectCoinCommand.cs", "C#", 33, 0, 0, 6, 39
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\CommandEvents\Level_Collectables\Coins\SpawnCoinFromPlantCommand.cs", "C#", 27, 0, 0, 4, 31
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\CommandEvents\Level_Collectables\CollectSunCommand.cs", "C#", 25, 0, 0, 5, 30
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\CommandEvents\Level_Collectables\SpawnSunFromPlantCommand.cs", "C#", 29, 0, 0, 4, 33
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\CommandEvents\Level_Hand\DeselectCommand.cs", "C#", 27, 0, 2, 4, 33
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\CommandEvents\Level_Hand\OnSeedInHandPlanted.cs", "C#", 10, 0, 0, 1, 11
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\CommandEvents\Level_Hand\OnShovelUsed.cs", "C#", 6, 0, 0, 0, 6
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\CommandEvents\Level_Hand\PlantingSeedInHandCommand.cs", "C#", 54, 0, 1, 7, 62
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\CommandEvents\Level_Hand\SelectSeedCommand.cs", "C#", 38, 0, 2, 5, 45
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\CommandEvents\Level_Hand\SelectShovelCommand.cs", "C#", 27, 0, 2, 4, 33
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\CommandEvents\Level_Hand\UseShovelCommand.cs", "C#", 41, 0, 2, 4, 47
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\CommandEvents\Level_Plant\OnPlantRemoved.cs", "C#", 9, 0, 0, 1, 10
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\CommandEvents\Level_Plant\OnPlantSpawned.cs", "C#", 10, 0, 0, 1, 11
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\CommandEvents\Level_Plant\RemovePlantCommand.cs", "C#", 35, 0, 2, 6, 43
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\CommandEvents\Level_Plant\SpawnPlantCommand.cs", "C#", 44, 0, 3, 6, 53
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\CommandEvents\Level_Shit\OnWaveStart.cs", "C#", 7, 0, 0, 0, 7
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\CommandEvents\Level_Shit\ShitEvents.cs", "C#", 9, 0, 0, 1, 10
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\CommandEvents\Level_Zombie\OnZombieDeathCommand.cs", "C#", 37, 0, 5, 7, 49
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\CommandEvents\Main_Phase\PhaseEvents.cs", "C#", 20, 0, 0, 2, 22
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\CommandEvents\MazeMap_Main\EndCurrentGameCommand.cs", "C#", 18, 0, 2, 2, 22
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\CommandEvents\MazeMap_UIPanels\MazeMap_AwardPanel\ChooseAwardCommand.cs", "C#", 26, 0, 0, 6, 32
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\CommandEvents\MazeMap_UIPanels\MazeMap_StorePanel\BarterCommand.cs", "C#", 30, 0, 2, 8, 40
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\CommandEvents\MazeMap_UIPanels\MazeMap_StorePanel\CoinStoreRefreshCommand.cs", "C#", 23, 0, 2, 4, 29
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\CommandEvents\MazeMap_UIPanels\MazeMap_StorePanel\CoinTradeCommand.cs", "C#", 32, 0, 2, 8, 42
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\CommandEvents\MazeMap_UIPanels\MazeMap_StorePanel\SellTradeCommand.cs", "C#", 32, 0, 2, 6, 40
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\CommandEvents\MazeMap_UIPanels\OpenLevelPreviewPanelCommand.cs", "C#", 29, 0, 2, 6, 37
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Docs\SortingLayer.md", "Markdown", 0, 45, 0, 9, 54
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Docs\Untitled.md", "Markdown", 0, 4, 0, 1, 5
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Docs\待办事项.md", "Markdown", 0, 83, 0, 10, 93
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Docs\我希望自己记住的东西.md", "Markdown", 0, 15, 0, 16, 31
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Docs\抽卡理论.md", "Markdown", 0, 23, 0, 18, 41
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Docs\目前相对于原版做的创新.md", "Markdown", 0, 11, 0, 3, 14
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Helpers\ClassCreator\AttackCreator.cs", "C#", 13, 0, 0, 1, 14
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Helpers\ClassCreator\AwardCreator.cs", "C#", 35, 0, 2, 4, 41
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Helpers\ClassCreator\GameCreator.cs", "C#", 45, 0, 3, 6, 54
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Helpers\ClassCreator\ItemCreator.cs", "C#", 20, 0, 0, 2, 22
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Helpers\ClassCreator\LootCreator.cs", "C#", 109, 0, 28, 15, 152
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Helpers\ClassCreator\TombCreator.cs", "C#", 14, 0, 0, 1, 15
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Helpers\ClassCreator\TradeCreator.cs", "C#", 136, 0, 0, 23, 159
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Helpers\ClassCreator\ZombieArmorCreator.cs", "C#", 13, 0, 0, 1, 14
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Helpers\ConfigReader\AttackConfigReader.cs", "C#", 38, 0, 0, 9, 47
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Helpers\ConfigReader\EconomyConfigReader.cs", "C#", 128, 0, 10, 30, 168
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Helpers\ConfigReader\GameConfigReader.cs", "C#", 74, 0, 3, 16, 93
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Helpers\ConfigReader\LootPoolConfigReader.cs", "C#", 91, 0, 8, 15, 114
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Helpers\ConfigReader\PlantBookConfigReader.cs", "C#", 40, 0, 0, 10, 50
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Helpers\ConfigReader\PlantConfigReader.cs", "C#", 111, 0, 1, 21, 133
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Helpers\ConfigReader\RecipeConfigReader.cs", "C#", 87, 0, 10, 15, 112
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Helpers\ConfigReader\ZombieArmorConfigReader.cs", "C#", 39, 0, 1, 9, 49
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Helpers\GameObjectFactory\EntityFactory.cs", "C#", 221, 0, 3, 45, 269
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Helpers\GameObjectFactory\ItemViewFactory.cs", "C#", 68, 0, 0, 10, 78
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Helpers\GameObjectFactory\ShitFactory.cs", "C#", 43, 0, 0, 7, 50
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Helpers\Methods\EffectHelper.cs", "C#", 15, 0, 0, 1, 16
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Helpers\Methods\Global.cs", "C#", 11, 0, 0, 1, 12
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Helpers\Methods\HandHelper.cs", "C#", 34, 0, 1, 10, 45
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Helpers\Methods\LevelGridHelper.cs", "C#", 28, 0, 1, 4, 33
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Helpers\Methods\LevelMatrixHelper.cs", "C#", 59, 0, 1, 5, 65
"d:\FileFolder\Life\Unity\Projects\PVZR\PVZ_Rouge\Assets\Scripts\Helpers\NoticeHelper.cs", "C#", 8, 0, 3, 1, 12
